"","Taxa","INC","COLD","plate_num","date","viable","DAY","END","germination","mold","adj_total","force","germ_perc"
"2071","Thalictrum dioicum","H","A",633,2018-09-10,8,0,2,0,6,9,25,0
"2072","Impatiens capensis","L","A",676,2018-09-10,0,0,2,0,10,10,20,0
"2073","Impatiens capensis","L","A",677,2018-09-10,1,0,2,0,9,10,20,0
"2074","Impatiens capensis","H","A",678,2018-09-10,0,0,2,0,10,10,25,0
"2075","Impatiens capensis","H","A",679,2018-09-10,1,0,2,0,9,10,25,0
"2076","Phlox cuspidata","L","A",712,2018-09-10,4,0,2,3,0,13,20,0.230769230769231
"2077","Phlox cuspidata","L","A",713,2018-09-10,5,0,2,7,0,15,20,0.466666666666667
"2078","Phlox cuspidata","H","A",714,2018-09-10,6,0,2,6,0,14,25,0.428571428571429
"2079","Phlox cuspidata","H","A",715,2018-09-10,7,0,2,3,0,11,25,0.272727272727273
"2080","Oenethera biennis","L","A",85,2018-09-12,1,2,4,14,0,20,20,0.7
"2081","Oenethera biennis","L","A",86,2018-09-12,3,2,4,6,0,13,20,0.461538461538462
"2082","Oenethera biennis","H","A",87,2018-09-12,2,2,4,11,0,16,25,0.6875
"2083","Oenethera biennis","H","A",88,2018-09-12,5,2,4,6,0,13,25,0.461538461538462
"2084","Oenethera biennis","H","A",89,2018-09-12,2,2,4,9,0,15,25,0.6
"2085","Oenethera biennis","L","A",90,2018-09-12,1,2,4,7,0,14,20,0.5
"2086","Asclepias syriaca","L","A",133,2018-09-12,3,2,4,0,0,20,20,0
"2087","Asclepias syriaca","L","A",134,2018-09-12,6,2,4,1,0,20,20,0.05
"2088","Asclepias syriaca","L","A",135,2018-09-12,2,2,4,0,0,22,20,0
"2089","Asclepias syriaca","H","A",136,2018-09-12,2,2,4,11,0,19,25,0.578947368421053
"2090","Asclepias syriaca","H","A",137,2018-09-12,2,2,4,10,0,20,25,0.5
"2091","Asclepias syriaca","H","A",138,2018-09-12,1,2,4,6,3,17,25,0.352941176470588
"2092","Cryptotaenia canadensis","L","A",181,2018-09-12,16,2,4,0,0,20,20,0
"2093","Cryptotaenia canadensis","L","A",182,2018-09-12,16,2,4,0,0,16,20,0
"2094","Cryptotaenia canadensis","L","A",183,2018-09-12,11,2,4,0,0,19,20,0
"2095","Cryptotaenia canadensis","H","A",184,2018-09-12,19,2,4,0,0,19,25,0
"2096","Cryptotaenia canadensis","H","A",185,2018-09-12,19,2,4,0,0,20,25,0
"2097","Cryptotaenia canadensis","H","A",186,2018-09-12,18,2,4,0,0,19,25,0
"2098","Eurbia diviricata","L","A",247,2018-09-12,12,2,4,0,0,17,20,0
"2099","Eurbia diviricata","L","A",248,2018-09-12,10,2,4,0,0,12,20,0
"2100","Eurbia diviricata","L","A",249,2018-09-12,8,2,4,0,5,9,20,0
"2101","Eurbia diviricata","H","A",250,2018-09-12,7,2,4,0,2,13,25,0
"2102","Eurbia diviricata","H","A",251,2018-09-12,11,2,4,0,0,13,25,0
"2103","Eurbia diviricata","H","A",252,2018-09-12,9,2,4,0,0,12,25,0
"2104","Hesperis matronalis","L","A",301,2018-09-12,4,2,4,5,0,19,20,0.263157894736842
"2105","Hesperis matronalis","L","A",302,2018-09-12,2,2,4,3,0,21,20,0.142857142857143
"2106","Hesperis matronalis","L","A",303,2018-09-12,2,2,4,1,0,17,20,0.0588235294117647
"2107","Hesperis matronalis","H","A",304,2018-09-12,0,2,4,5,0,20,25,0.25
"2108","Hesperis matronalis","H","A",305,2018-09-12,0,2,4,2,0,20,25,0.1
"2109","Hesperis matronalis","H","A",306,2018-09-12,0,2,4,2,0,20,25,0.1
"2110","Polygonum virginiatum","L","A",379,2018-09-12,20,2,4,0,0,20,20,0
"2111","Polygonum virginiatum","L","A",380,2018-09-12,20,2,4,0,0,20,20,0
"2112","Polygonum virginiatum","L","A",381,2018-09-12,20,2,4,0,0,20,20,0
"2113","Polygonum virginiatum","H","A",382,2018-09-12,19,2,4,0,1,19,25,0
"2114","Polygonum virginiatum","H","A",383,2018-09-12,19,2,4,0,1,19,25,0
"2115","Polygonum virginiatum","H","A",384,2018-09-12,16,2,4,0,4,16,25,0
"2116","Carex grisea","L","A",427,2018-09-12,20,2,4,0,0,20,20,0
"2117","Carex grisea","L","A",428,2018-09-12,20,2,4,0,0,20,20,0
"2118","Carex grisea","H","A",429,2018-09-12,18,2,4,0,1,19,25,0
"2119","Carex grisea","H","A",430,2018-09-12,18,2,4,0,1,19,25,0
"2120","Silene vulgaris","L","A",466,2018-09-12,2,2,4,6,0,18,20,0.333333333333333
"2121","Silene vulgaris","L","A",467,2018-09-12,9,2,4,4,0,20,20,0.2
"2122","Silene vulgaris","L","A",468,2018-09-12,4,2,4,5,0,20,20,0.25
"2123","Silene vulgaris","H","A",469,2018-09-12,6,2,4,4,0,18,25,0.222222222222222
"2124","Silene vulgaris","H","A",470,2018-09-12,4,2,4,10,0,17,25,0.588235294117647
"2125","Silene vulgaris","H","A",471,2018-09-12,3,2,4,6,0,18,25,0.333333333333333
"2126","Silene stellata","L","A",520,2018-09-12,19,2,4,1,0,22,20,0.0454545454545455
"2127","Silene stellata","L","A",521,2018-09-12,17,2,4,1,0,21,20,0.0476190476190476
"2128","Silene stellata","L","A",522,2018-09-12,16,2,4,2,0,20,20,0.1
"2129","Silene stellata","H","A",523,2018-09-12,18,2,4,0,0,20,25,0
"2130","Silene stellata","H","A",524,2018-09-12,18,2,4,0,0,19,25,0
"2131","Silene stellata","H","A",525,2018-09-12,19,2,4,1,0,21,25,0.0476190476190476
"2132","Anemone virginana","L","A",574,2018-09-12,6,2,4,0,1,18,20,0
"2133","Anemone virginana","L","A",575,2018-09-12,5,2,4,0,0,21,20,0
"2134","Anemone virginana","L","A",576,2018-09-12,5,2,4,0,0,20,20,0
"2135","Anemone virginana","H","A",577,2018-09-12,3,2,4,0,1,19,25,0
"2136","Anemone virginana","H","A",578,2018-09-12,2,2,4,0,0,20,25,0
"2137","Anemone virginana","H","A",579,2018-09-12,2,2,4,0,0,19,25,0
"2138","Thalictrum dioicum","L","A",628,2018-09-12,9,2,4,0,6,9,20,0
"2139","Thalictrum dioicum","L","A",629,2018-09-12,8,2,4,0,0,11,20,0
"2140","Thalictrum dioicum","L","A",630,2018-09-12,7,2,4,0,0,13,20,0
"2141","Thalictrum dioicum","H","A",631,2018-09-12,13,2,4,0,2,13,25,0
"2142","Thalictrum dioicum","H","A",632,2018-09-12,8,2,4,0,5,9,25,0
"2143","Thalictrum dioicum","H","A",633,2018-09-12,8,2,4,0,6,9,25,0
"2144","Impatiens capensis","L","A",676,2018-09-12,0,2,4,0,10,10,20,0
"2145","Impatiens capensis","L","A",677,2018-09-12,1,2,4,0,9,10,20,0
"2146","Impatiens capensis","H","A",678,2018-09-12,0,2,4,0,10,10,25,0
"2147","Impatiens capensis","H","A",679,2018-09-12,1,2,4,0,9,10,25,0
"2148","Phlox cuspidata","L","A",712,2018-09-12,4,2,4,5,0,13,20,0.384615384615385
"2149","Phlox cuspidata","L","A",713,2018-09-12,5,2,4,2,0,15,20,0.133333333333333
"2150","Phlox cuspidata","H","A",714,2018-09-12,6,2,4,1,0,14,25,0.0714285714285714
"2151","Phlox cuspidata","H","A",715,2018-09-12,7,2,4,0,0,11,25,0
"2152","Oenethera biennis","L","A",85,2018-09-14,1,4,6,4,0,20,20,0.2
"2153","Oenethera biennis","L","A",86,2018-09-14,3,4,6,3,0,13,20,0.230769230769231
"2154","Oenethera biennis","H","A",87,2018-09-14,2,4,6,0,0,16,25,0
"2155","Oenethera biennis","H","A",88,2018-09-14,5,4,6,0,0,13,25,0
"2156","Oenethera biennis","H","A",89,2018-09-14,2,4,6,0,0,15,25,0
"2157","Oenethera biennis","L","A",90,2018-09-14,1,4,6,6,0,14,20,0.428571428571429
"2158","Asclepias syriaca","L","A",133,2018-09-14,3,4,6,0,0,20,20,0
"2159","Asclepias syriaca","L","A",134,2018-09-14,6,4,6,2,0,20,20,0.1
"2160","Asclepias syriaca","L","A",135,2018-09-14,2,4,6,2,0,22,20,0.0909090909090909
"2161","Asclepias syriaca","H","A",136,2018-09-14,2,4,6,5,0,19,25,0.263157894736842
"2162","Asclepias syriaca","H","A",137,2018-09-14,2,4,6,4,0,20,25,0.2
"2163","Asclepias syriaca","H","A",138,2018-09-14,1,4,6,6,3,17,25,0.352941176470588
"2164","Cryptotaenia canadensis","L","A",181,2018-09-14,16,4,6,0,0,20,20,0
"2165","Cryptotaenia canadensis","L","A",182,2018-09-14,16,4,6,0,0,16,20,0
"2166","Cryptotaenia canadensis","L","A",183,2018-09-14,11,4,6,0,0,19,20,0
"2167","Cryptotaenia canadensis","H","A",184,2018-09-14,19,4,6,0,0,19,25,0
"2168","Cryptotaenia canadensis","H","A",185,2018-09-14,19,4,6,0,0,20,25,0
"2169","Cryptotaenia canadensis","H","A",186,2018-09-14,18,4,6,0,0,19,25,0
"2170","Eurbia diviricata","L","A",247,2018-09-14,12,4,6,0,0,17,20,0
"2171","Eurbia diviricata","L","A",248,2018-09-14,10,4,6,0,0,12,20,0
"2172","Eurbia diviricata","L","A",249,2018-09-14,8,4,6,0,5,9,20,0
"2173","Eurbia diviricata","H","A",250,2018-09-14,7,4,6,1,2,13,25,0.0769230769230769
"2174","Eurbia diviricata","H","A",251,2018-09-14,11,4,6,0,0,13,25,0
"2175","Eurbia diviricata","H","A",252,2018-09-14,9,4,6,0,0,12,25,0
"2176","Hesperis matronalis","L","A",301,2018-09-14,4,4,6,0,0,19,20,0
"2177","Hesperis matronalis","L","A",302,2018-09-14,2,4,6,0,0,21,20,0
"2178","Hesperis matronalis","L","A",303,2018-09-14,2,4,6,0,0,17,20,0
"2179","Hesperis matronalis","H","A",304,2018-09-14,0,4,6,0,0,20,25,0
"2180","Hesperis matronalis","H","A",305,2018-09-14,0,4,6,0,0,20,25,0
"2181","Hesperis matronalis","H","A",306,2018-09-14,0,4,6,0,0,20,25,0
"2182","Polygonum virginiatum","L","A",379,2018-09-14,20,4,6,0,0,20,20,0
"2183","Polygonum virginiatum","L","A",380,2018-09-14,20,4,6,0,0,20,20,0
"2184","Polygonum virginiatum","L","A",381,2018-09-14,20,4,6,0,0,20,20,0
"2185","Polygonum virginiatum","H","A",382,2018-09-14,19,4,6,0,1,19,25,0
"2186","Polygonum virginiatum","H","A",383,2018-09-14,19,4,6,0,1,19,25,0
"2187","Polygonum virginiatum","H","A",384,2018-09-14,16,4,6,0,4,16,25,0
"2188","Carex grisea","L","A",427,2018-09-14,20,4,6,0,0,20,20,0
"2189","Carex grisea","L","A",428,2018-09-14,20,4,6,0,0,20,20,0
"2190","Carex grisea","H","A",429,2018-09-14,18,4,6,0,1,19,25,0
"2191","Carex grisea","H","A",430,2018-09-14,18,4,6,0,1,19,25,0
"2192","Silene vulgaris","L","A",466,2018-09-14,2,4,6,3,0,18,20,0.166666666666667
"2193","Silene vulgaris","L","A",467,2018-09-14,9,4,6,4,0,20,20,0.2
"2194","Silene vulgaris","L","A",468,2018-09-14,4,4,6,8,0,20,20,0.4
"2195","Silene vulgaris","H","A",469,2018-09-14,6,4,6,1,0,18,25,0.0555555555555556
"2196","Silene vulgaris","H","A",470,2018-09-14,4,4,6,2,0,17,25,0.117647058823529
"2197","Silene vulgaris","H","A",471,2018-09-14,3,4,6,5,0,18,25,0.277777777777778
"2198","Silene stellata","L","A",520,2018-09-14,19,4,6,1,0,22,20,0.0454545454545455
"2199","Silene stellata","L","A",521,2018-09-14,17,4,6,0,0,21,20,0
"2200","Silene stellata","L","A",522,2018-09-14,16,4,6,0,0,20,20,0
"2201","Silene stellata","H","A",523,2018-09-14,18,4,6,1,0,20,25,0.05
"2202","Silene stellata","H","A",524,2018-09-14,18,4,6,0,0,19,25,0
"2203","Silene stellata","H","A",525,2018-09-14,19,4,6,0,0,21,25,0
"2204","Anemone virginana","L","A",574,2018-09-14,6,4,6,0,1,18,20,0
"2205","Anemone virginana","L","A",575,2018-09-14,5,4,6,0,0,21,20,0
"2206","Anemone virginana","L","A",576,2018-09-14,5,4,6,0,0,20,20,0
"2207","Anemone virginana","H","A",577,2018-09-14,3,4,6,0,1,19,25,0
"2208","Anemone virginana","H","A",578,2018-09-14,2,4,6,2,0,20,25,0.1
"2209","Anemone virginana","H","A",579,2018-09-14,2,4,6,0,0,19,25,0
"2210","Thalictrum dioicum","L","A",628,2018-09-14,9,4,6,0,6,9,20,0
"2211","Thalictrum dioicum","L","A",629,2018-09-14,8,4,6,0,0,11,20,0
"2212","Thalictrum dioicum","L","A",630,2018-09-14,7,4,6,0,0,13,20,0
"2213","Thalictrum dioicum","H","A",631,2018-09-14,13,4,6,0,2,13,25,0
"2214","Thalictrum dioicum","H","A",632,2018-09-14,8,4,6,0,5,9,25,0
"2215","Thalictrum dioicum","H","A",633,2018-09-14,8,4,6,0,6,9,25,0
"2216","Impatiens capensis","L","A",676,2018-09-14,0,4,6,0,10,10,20,0
"2217","Impatiens capensis","L","A",677,2018-09-14,1,4,6,0,9,10,20,0
"2218","Impatiens capensis","H","A",678,2018-09-14,0,4,6,0,10,10,25,0
"2219","Impatiens capensis","H","A",679,2018-09-14,1,4,6,0,9,10,25,0
"2220","Phlox cuspidata","L","A",712,2018-09-14,4,4,6,1,0,13,20,0.0769230769230769
"2221","Phlox cuspidata","L","A",713,2018-09-14,5,4,6,0,0,15,20,0
"2222","Phlox cuspidata","H","A",714,2018-09-14,6,4,6,1,0,14,25,0.0714285714285714
"2223","Phlox cuspidata","H","A",715,2018-09-14,7,4,6,0,0,11,25,0
"2224","Oenethera biennis","L","A",85,2018-09-16,1,6,7,1,0,20,20,0.05
"2225","Oenethera biennis","L","A",86,2018-09-16,3,6,7,1,0,13,20,0.0769230769230769
"2226","Oenethera biennis","H","A",87,2018-09-16,2,6,7,0,0,16,25,0
"2227","Oenethera biennis","H","A",88,2018-09-16,5,6,7,0,0,13,25,0
"2228","Oenethera biennis","H","A",89,2018-09-16,2,6,7,0,0,15,25,0
"2229","Oenethera biennis","L","A",90,2018-09-16,1,6,7,0,0,14,20,0
"2230","Asclepias syriaca","L","A",133,2018-09-16,3,6,7,1,0,20,20,0.05
"2231","Asclepias syriaca","L","A",134,2018-09-16,6,6,7,2,0,20,20,0.1
"2232","Asclepias syriaca","L","A",135,2018-09-16,2,6,7,2,0,22,20,0.0909090909090909
"2233","Asclepias syriaca","H","A",136,2018-09-16,2,6,7,1,0,19,25,0.0526315789473684
"2234","Asclepias syriaca","H","A",137,2018-09-16,2,6,7,2,0,20,25,0.1
"2235","Asclepias syriaca","H","A",138,2018-09-16,1,6,7,1,3,17,25,0.0588235294117647
"2236","Cryptotaenia canadensis","L","A",181,2018-09-16,16,6,7,0,0,20,20,0
"2237","Cryptotaenia canadensis","L","A",182,2018-09-16,16,6,7,0,0,16,20,0
"2238","Cryptotaenia canadensis","L","A",183,2018-09-16,11,6,7,0,0,19,20,0
"2239","Cryptotaenia canadensis","H","A",184,2018-09-16,19,6,7,0,0,19,25,0
"2240","Cryptotaenia canadensis","H","A",185,2018-09-16,19,6,7,0,0,20,25,0
"2241","Cryptotaenia canadensis","H","A",186,2018-09-16,18,6,7,0,0,19,25,0
"2242","Eurbia diviricata","L","A",247,2018-09-16,12,6,7,0,0,17,20,0
"2243","Eurbia diviricata","L","A",248,2018-09-16,10,6,7,0,0,12,20,0
"2244","Eurbia diviricata","L","A",249,2018-09-16,8,6,7,0,5,9,20,0
"2245","Eurbia diviricata","H","A",250,2018-09-16,7,6,7,0,2,13,25,0
"2246","Eurbia diviricata","H","A",251,2018-09-16,11,6,7,0,0,13,25,0
"2247","Eurbia diviricata","H","A",252,2018-09-16,9,6,7,0,0,12,25,0
"2248","Hesperis matronalis","L","A",301,2018-09-16,4,6,7,0,0,19,20,0
"2249","Hesperis matronalis","L","A",302,2018-09-16,2,6,7,0,0,21,20,0
"2250","Hesperis matronalis","L","A",303,2018-09-16,2,6,7,0,0,17,20,0
"2251","Hesperis matronalis","H","A",304,2018-09-16,0,6,7,0,0,20,25,0
"2252","Hesperis matronalis","H","A",305,2018-09-16,0,6,7,0,0,20,25,0
"2253","Hesperis matronalis","H","A",306,2018-09-16,0,6,7,0,0,20,25,0
"2254","Polygonum virginiatum","L","A",379,2018-09-16,20,6,7,0,0,20,20,0
"2255","Polygonum virginiatum","L","A",380,2018-09-16,20,6,7,0,0,20,20,0
"2256","Polygonum virginiatum","L","A",381,2018-09-16,20,6,7,0,0,20,20,0
"2257","Polygonum virginiatum","H","A",382,2018-09-16,19,6,7,0,1,19,25,0
"2258","Polygonum virginiatum","H","A",383,2018-09-16,19,6,7,0,1,19,25,0
"2259","Polygonum virginiatum","H","A",384,2018-09-16,16,6,7,0,4,16,25,0
"2260","Carex grisea","L","A",427,2018-09-16,20,6,7,0,0,20,20,0
"2261","Carex grisea","L","A",428,2018-09-16,20,6,7,0,0,20,20,0
"2262","Carex grisea","H","A",429,2018-09-16,18,6,7,0,1,19,25,0
"2263","Carex grisea","H","A",430,2018-09-16,18,6,7,0,1,19,25,0
"2264","Silene vulgaris","L","A",466,2018-09-16,2,6,7,4,0,18,20,0.222222222222222
"2265","Silene vulgaris","L","A",467,2018-09-16,9,6,7,0,0,20,20,0
"2266","Silene vulgaris","L","A",468,2018-09-16,4,6,7,1,0,20,20,0.05
"2267","Silene vulgaris","H","A",469,2018-09-16,6,6,7,0,0,18,25,0
"2268","Silene vulgaris","H","A",470,2018-09-16,4,6,7,0,0,17,25,0
"2269","Silene vulgaris","H","A",471,2018-09-16,3,6,7,1,0,18,25,0.0555555555555556
"2270","Silene stellata","L","A",520,2018-09-16,19,6,7,1,0,22,20,0.0454545454545455
"2271","Silene stellata","L","A",521,2018-09-16,17,6,7,0,0,21,20,0
"2272","Silene stellata","L","A",522,2018-09-16,16,6,7,0,0,20,20,0
"2273","Silene stellata","H","A",523,2018-09-16,18,6,7,0,0,20,25,0
"2274","Silene stellata","H","A",524,2018-09-16,18,6,7,0,0,19,25,0
"2275","Silene stellata","H","A",525,2018-09-16,19,6,7,0,0,21,25,0
"2276","Anemone virginana","L","A",574,2018-09-16,6,6,7,0,1,18,20,0
"2277","Anemone virginana","L","A",575,2018-09-16,5,6,7,1,0,21,20,0.0476190476190476
"2278","Anemone virginana","L","A",576,2018-09-16,5,6,7,0,0,20,20,0
"2279","Anemone virginana","H","A",577,2018-09-16,3,6,7,0,1,19,25,0
"2280","Anemone virginana","H","A",578,2018-09-16,2,6,7,0,0,20,25,0
"2281","Anemone virginana","H","A",579,2018-09-16,2,6,7,0,0,19,25,0
"2282","Thalictrum dioicum","L","A",628,2018-09-16,9,6,7,0,6,9,20,0
"2283","Thalictrum dioicum","L","A",629,2018-09-16,8,6,7,0,0,11,20,0
"2284","Thalictrum dioicum","L","A",630,2018-09-16,7,6,7,0,0,13,20,0
"2285","Thalictrum dioicum","H","A",631,2018-09-16,13,6,7,0,2,13,25,0
"2286","Thalictrum dioicum","H","A",632,2018-09-16,8,6,7,0,5,9,25,0
"2287","Thalictrum dioicum","H","A",633,2018-09-16,8,6,7,0,6,9,25,0
"2288","Impatiens capensis","L","A",676,2018-09-16,0,6,7,0,10,10,20,0
"2289","Impatiens capensis","L","A",677,2018-09-16,1,6,7,0,9,10,20,0
"2290","Impatiens capensis","H","A",678,2018-09-16,0,6,7,0,10,10,25,0
"2291","Impatiens capensis","H","A",679,2018-09-16,1,6,7,0,9,10,25,0
"2292","Phlox cuspidata","L","A",712,2018-09-16,4,6,7,0,0,13,20,0
"2293","Phlox cuspidata","L","A",713,2018-09-16,5,6,7,0,0,15,20,0
"2294","Phlox cuspidata","H","A",714,2018-09-16,6,6,7,0,0,14,25,0
"2295","Phlox cuspidata","H","A",715,2018-09-16,7,6,7,0,0,11,25,0
"2296","Oenethera biennis","L","A",85,2018-09-17,1,7,8,0,0,20,20,0
"2297","Oenethera biennis","L","A",86,2018-09-17,3,7,8,0,0,13,20,0
"2298","Oenethera biennis","H","A",87,2018-09-17,2,7,8,0,0,16,25,0
"2299","Oenethera biennis","H","A",88,2018-09-17,5,7,8,0,0,13,25,0
"2300","Oenethera biennis","H","A",89,2018-09-17,2,7,8,0,0,15,25,0
"2301","Oenethera biennis","L","A",90,2018-09-17,1,7,8,0,0,14,20,0
"2302","Asclepias syriaca","L","A",133,2018-09-17,3,7,8,3,0,20,20,0.15
"2303","Asclepias syriaca","L","A",134,2018-09-17,6,7,8,3,0,20,20,0.15
"2304","Asclepias syriaca","L","A",135,2018-09-17,2,7,8,5,0,22,20,0.227272727272727
"2305","Asclepias syriaca","H","A",136,2018-09-17,2,7,8,0,0,19,25,0
"2306","Asclepias syriaca","H","A",137,2018-09-17,2,7,8,0,0,20,25,0
"2307","Asclepias syriaca","H","A",138,2018-09-17,1,7,8,1,3,17,25,0.0588235294117647
"2308","Cryptotaenia canadensis","L","A",181,2018-09-17,16,7,8,0,0,20,20,0
"2309","Cryptotaenia canadensis","L","A",182,2018-09-17,16,7,8,0,0,16,20,0
"2310","Cryptotaenia canadensis","L","A",183,2018-09-17,11,7,8,3,0,19,20,0.157894736842105
"2311","Cryptotaenia canadensis","H","A",184,2018-09-17,19,7,8,0,0,19,25,0
"2312","Cryptotaenia canadensis","H","A",185,2018-09-17,19,7,8,1,0,20,25,0.05
"2313","Cryptotaenia canadensis","H","A",186,2018-09-17,18,7,8,0,0,19,25,0
"2314","Eurbia diviricata","L","A",247,2018-09-17,12,7,8,0,0,17,20,0
"2315","Eurbia diviricata","L","A",248,2018-09-17,10,7,8,0,0,12,20,0
"2316","Eurbia diviricata","L","A",249,2018-09-17,8,7,8,0,5,9,20,0
"2317","Eurbia diviricata","H","A",250,2018-09-17,7,7,8,0,2,13,25,0
"2318","Eurbia diviricata","H","A",251,2018-09-17,11,7,8,0,0,13,25,0
"2319","Eurbia diviricata","H","A",252,2018-09-17,9,7,8,0,0,12,25,0
"2320","Hesperis matronalis","L","A",301,2018-09-17,4,7,8,0,0,19,20,0
"2321","Hesperis matronalis","L","A",302,2018-09-17,2,7,8,0,0,21,20,0
"2322","Hesperis matronalis","L","A",303,2018-09-17,2,7,8,0,0,17,20,0
"2323","Hesperis matronalis","H","A",304,2018-09-17,0,7,8,0,0,20,25,0
"2324","Hesperis matronalis","H","A",305,2018-09-17,0,7,8,0,0,20,25,0
"2325","Hesperis matronalis","H","A",306,2018-09-17,0,7,8,0,0,20,25,0
"2326","Polygonum virginiatum","L","A",379,2018-09-17,20,7,8,0,0,20,20,0
"2327","Polygonum virginiatum","L","A",380,2018-09-17,20,7,8,0,0,20,20,0
"2328","Polygonum virginiatum","L","A",381,2018-09-17,20,7,8,0,0,20,20,0
"2329","Polygonum virginiatum","H","A",382,2018-09-17,19,7,8,0,1,19,25,0
"2330","Polygonum virginiatum","H","A",383,2018-09-17,19,7,8,0,1,19,25,0
"2331","Polygonum virginiatum","H","A",384,2018-09-17,16,7,8,0,4,16,25,0
"2332","Carex grisea","L","A",427,2018-09-17,20,7,8,0,0,20,20,0
"2333","Carex grisea","L","A",428,2018-09-17,20,7,8,0,0,20,20,0
"2334","Carex grisea","H","A",429,2018-09-17,18,7,8,0,1,19,25,0
"2335","Carex grisea","H","A",430,2018-09-17,18,7,8,0,1,19,25,0
"2336","Silene vulgaris","L","A",466,2018-09-17,2,7,8,0,0,18,20,0
"2337","Silene vulgaris","L","A",467,2018-09-17,9,7,8,0,0,20,20,0
"2338","Silene vulgaris","L","A",468,2018-09-17,4,7,8,1,0,20,20,0.05
"2339","Silene vulgaris","H","A",469,2018-09-17,6,7,8,0,0,18,25,0
"2340","Silene vulgaris","H","A",470,2018-09-17,4,7,8,0,0,17,25,0
"2341","Silene vulgaris","H","A",471,2018-09-17,3,7,8,2,0,18,25,0.111111111111111
"2342","Silene stellata","L","A",520,2018-09-17,19,7,8,0,0,22,20,0
"2343","Silene stellata","L","A",521,2018-09-17,17,7,8,0,0,21,20,0
"2344","Silene stellata","L","A",522,2018-09-17,16,7,8,1,0,20,20,0.05
"2345","Silene stellata","H","A",523,2018-09-17,18,7,8,0,0,20,25,0
"2346","Silene stellata","H","A",524,2018-09-17,18,7,8,0,0,19,25,0
"2347","Silene stellata","H","A",525,2018-09-17,19,7,8,0,0,21,25,0
"2348","Anemone virginana","L","A",574,2018-09-17,6,7,8,0,1,18,20,0
"2349","Anemone virginana","L","A",575,2018-09-17,5,7,8,0,0,21,20,0
"2350","Anemone virginana","L","A",576,2018-09-17,5,7,8,0,0,20,20,0
"2351","Anemone virginana","H","A",577,2018-09-17,3,7,8,0,1,19,25,0
"2352","Anemone virginana","H","A",578,2018-09-17,2,7,8,0,0,20,25,0
"2353","Anemone virginana","H","A",579,2018-09-17,2,7,8,1,0,19,25,0.0526315789473684
"2354","Thalictrum dioicum","L","A",628,2018-09-17,9,7,8,0,6,9,20,0
"2355","Thalictrum dioicum","L","A",629,2018-09-17,8,7,8,0,0,11,20,0
"2356","Thalictrum dioicum","L","A",630,2018-09-17,7,7,8,0,0,13,20,0
"2357","Thalictrum dioicum","H","A",631,2018-09-17,13,7,8,0,2,13,25,0
"2358","Thalictrum dioicum","H","A",632,2018-09-17,8,7,8,0,5,9,25,0
"2359","Thalictrum dioicum","H","A",633,2018-09-17,8,7,8,0,6,9,25,0
"2360","Impatiens capensis","L","A",676,2018-09-17,0,7,8,0,10,10,20,0
"2361","Impatiens capensis","L","A",677,2018-09-17,1,7,8,0,9,10,20,0
"2362","Impatiens capensis","H","A",678,2018-09-17,0,7,8,0,10,10,25,0
"2363","Impatiens capensis","H","A",679,2018-09-17,1,7,8,0,9,10,25,0
"2364","Phlox cuspidata","L","A",712,2018-09-17,4,7,8,0,0,13,20,0
"2365","Phlox cuspidata","L","A",713,2018-09-17,5,7,8,0,0,15,20,0
"2366","Phlox cuspidata","H","A",714,2018-09-17,6,7,8,0,0,14,25,0
"2367","Phlox cuspidata","H","A",715,2018-09-17,7,7,8,0,0,11,25,0
"2368","Oenethera biennis","L","A",85,2018-09-18,1,8,10,0,0,20,20,0
"2369","Oenethera biennis","L","A",86,2018-09-18,3,8,10,0,0,13,20,0
"2370","Oenethera biennis","H","A",87,2018-09-18,2,8,10,0,0,16,25,0
"2371","Oenethera biennis","H","A",88,2018-09-18,5,8,10,0,0,13,25,0
"2372","Oenethera biennis","H","A",89,2018-09-18,2,8,10,0,0,15,25,0
"2373","Oenethera biennis","L","A",90,2018-09-18,1,8,10,0,0,14,20,0
"2374","Asclepias syriaca","L","A",133,2018-09-18,3,8,10,10,0,20,20,0.5
"2375","Asclepias syriaca","L","A",134,2018-09-18,6,8,10,2,0,20,20,0.1
"2376","Asclepias syriaca","L","A",135,2018-09-18,2,8,10,5,0,22,20,0.227272727272727
"2377","Asclepias syriaca","H","A",136,2018-09-18,2,8,10,0,0,19,25,0
"2378","Asclepias syriaca","H","A",137,2018-09-18,2,8,10,0,0,20,25,0
"2379","Asclepias syriaca","H","A",138,2018-09-18,1,8,10,1,3,17,25,0.0588235294117647
"2380","Cryptotaenia canadensis","L","A",181,2018-09-18,16,8,10,4,0,20,20,0.2
"2381","Cryptotaenia canadensis","L","A",182,2018-09-18,16,8,10,0,0,16,20,0
"2382","Cryptotaenia canadensis","L","A",183,2018-09-18,11,8,10,2,0,19,20,0.105263157894737
