"","zero_day","tot_seed","Taxa","INC","COLD","plate_num","viable","chill_germ","mold","adj_total","date","germ_num","day","DAY","germ_perc"
"2286","9.10.18",20,"Oenethera biennis","L","A",90,1,0,0,14,2018-10-05,13,278,25,0.928571428571429
"2287","9.10.18",20,"Asclepias syriaca","L","A",133,3,0,0,20,2018-10-05,17,278,25,0.85
"2288","9.10.18",20,"Asclepias syriaca","L","A",134,6,0,0,20,2018-10-05,14,278,25,0.7
"2289","9.10.18",20,"Asclepias syriaca","L","A",135,2,0,0,22,2018-10-05,20,278,25,0.909090909090909
"2290","9.10.18",20,"Asclepias syriaca","H","A",136,2,0,0,19,2018-10-05,17,278,25,0.894736842105263
"2291","9.10.18",20,"Asclepias syriaca","H","A",137,2,0,0,20,2018-10-05,18,278,25,0.9
"2292","9.10.18",20,"Asclepias syriaca","H","A",138,1,0,3,17,2018-10-05,16,278,25,0.941176470588235
"2293","9.10.18",20,"Cryptotaenia canadensis","L","A",181,16,0,0,20,2018-10-05,4,278,25,0.2
"2294","9.10.18",20,"Cryptotaenia canadensis","L","A",182,16,0,0,16,2018-10-05,0,278,25,0
"2295","9.10.18",20,"Cryptotaenia canadensis","L","A",183,11,0,0,19,2018-10-05,8,278,25,0.421052631578947
"2296","9.10.18",20,"Cryptotaenia canadensis","H","A",184,19,0,0,19,2018-10-05,0,278,25,0
"2297","9.10.18",20,"Cryptotaenia canadensis","H","A",185,19,0,0,20,2018-10-05,1,278,25,0.05
"2298","9.10.18",20,"Cryptotaenia canadensis","H","A",186,18,0,0,19,2018-10-05,1,278,25,0.0526315789473684
"2299","9.10.18",20,"Eurbia diviricata","L","A",247,12,0,0,17,2018-10-05,5,278,25,0.294117647058824
"2300","9.10.18",20,"Eurbia diviricata","L","A",248,10,0,0,12,2018-10-05,2,278,25,0.166666666666667
"2301","9.10.18",20,"Eurbia diviricata","L","A",249,8,0,5,9,2018-10-05,1,278,25,0.111111111111111
"2302","9.10.18",20,"Eurbia diviricata","H","A",250,7,0,2,13,2018-10-05,6,278,25,0.461538461538462
"2303","9.10.18",20,"Eurbia diviricata","H","A",251,11,0,0,13,2018-10-05,2,278,25,0.153846153846154
"2304","9.10.18",20,"Eurbia diviricata","H","A",252,9,0,0,12,2018-10-05,3,278,25,0.25
"2305","9.10.18",20,"Hesperis matronalis","L","A",301,4,0,0,19,2018-10-05,15,278,25,0.789473684210526
"2306","9.10.18",20,"Hesperis matronalis","L","A",302,2,0,0,21,2018-10-05,19,278,25,0.904761904761905
"2307","9.10.18",20,"Hesperis matronalis","L","A",303,2,0,0,17,2018-10-05,15,278,25,0.882352941176471
"2308","9.10.18",20,"Hesperis matronalis","H","A",304,0,0,0,20,2018-10-05,20,278,25,1
"2309","9.10.18",20,"Hesperis matronalis","H","A",305,0,0,0,20,2018-10-05,20,278,25,1
"2310","9.10.18",20,"Hesperis matronalis","H","A",306,0,0,0,20,2018-10-05,20,278,25,1
"2311","9.10.18",20,"Polygonum virginiatum","L","A",379,20,0,0,20,2018-10-05,0,278,25,0
"2312","9.10.18",20,"Polygonum virginiatum","L","A",380,20,0,0,20,2018-10-05,0,278,25,0
"2313","9.10.18",20,"Polygonum virginiatum","L","A",381,20,0,0,20,2018-10-05,0,278,25,0
"2314","9.10.18",20,"Polygonum virginiatum","H","A",382,19,0,1,19,2018-10-05,0,278,25,0
"2315","9.10.18",20,"Polygonum virginiatum","H","A",383,19,0,1,19,2018-10-05,0,278,25,0
"2316","9.10.18",20,"Polygonum virginiatum","H","A",384,16,0,4,16,2018-10-05,0,278,25,0
"2317","9.10.18",20,"Carex grisea","L","A",427,20,0,0,20,2018-10-05,0,278,25,0
"2318","9.10.18",20,"Carex grisea","L","A",428,20,0,0,20,2018-10-05,0,278,25,0
"2319","9.10.18",20,"Carex grisea","H","A",429,18,0,1,19,2018-10-05,1,278,25,0.0526315789473684
"2320","9.10.18",20,"Carex grisea","H","A",430,18,0,1,19,2018-10-05,1,278,25,0.0526315789473684
"2321","9.10.18",20,"Silene vulgaris","L","A",466,2,0,0,18,2018-10-05,16,278,25,0.888888888888889
"2322","9.10.18",20,"Silene vulgaris","L","A",467,9,0,0,20,2018-10-05,11,278,25,0.55
"2323","9.10.18",20,"Silene vulgaris","L","A",468,4,0,0,20,2018-10-05,16,278,25,0.8
"2324","9.10.18",20,"Silene vulgaris","H","A",469,6,0,0,18,2018-10-05,12,278,25,0.666666666666667
"2325","9.10.18",20,"Silene vulgaris","H","A",470,4,0,0,17,2018-10-05,13,278,25,0.764705882352941
"2326","9.10.18",20,"Silene vulgaris","H","A",471,3,0,0,18,2018-10-05,15,278,25,0.833333333333333
"2327","9.10.18",20,"Silene stellata","L","A",520,19,0,0,22,2018-10-05,3,278,25,0.136363636363636
"2328","9.10.18",20,"Silene stellata","L","A",521,17,0,0,21,2018-10-05,4,278,25,0.19047619047619
"2329","9.10.18",20,"Silene stellata","L","A",522,16,0,0,20,2018-10-05,4,278,25,0.2
"2330","9.10.18",20,"Silene stellata","H","A",523,18,0,0,20,2018-10-05,2,278,25,0.1
"2331","9.10.18",20,"Silene stellata","H","A",524,18,0,0,19,2018-10-05,1,278,25,0.0526315789473684
"2332","9.10.18",20,"Silene stellata","H","A",525,19,0,0,21,2018-10-05,2,278,25,0.0952380952380952
"2333","9.10.18",20,"Anemone virginana","L","A",574,6,0,1,18,2018-10-05,12,278,25,0.666666666666667
"2334","9.10.18",20,"Anemone virginana","L","A",575,5,0,0,21,2018-10-05,16,278,25,0.761904761904762
"2335","9.10.18",20,"Anemone virginana","L","A",576,5,0,0,20,2018-10-05,15,278,25,0.75
"2336","9.10.18",20,"Anemone virginana","H","A",577,3,0,1,19,2018-10-05,16,278,25,0.842105263157895
"2337","9.10.18",20,"Anemone virginana","H","A",578,2,0,0,20,2018-10-05,18,278,25,0.9
"2338","9.10.18",20,"Anemone virginana","H","A",579,2,0,0,19,2018-10-05,17,278,25,0.894736842105263
"2339","9.10.18",15,"Thalictrum dioicum","L","A",628,9,0,6,9,2018-10-05,0,278,25,0
"2340","9.10.18",15,"Thalictrum dioicum","L","A",629,8,0,0,11,2018-10-05,3,278,25,0.272727272727273
"2341","9.10.18",15,"Thalictrum dioicum","L","A",630,7,0,0,13,2018-10-05,6,278,25,0.461538461538462
"2342","9.10.18",15,"Thalictrum dioicum","H","A",631,13,0,2,13,2018-10-05,0,278,25,0
"2343","9.10.18",15,"Thalictrum dioicum","H","A",632,8,0,5,9,2018-10-05,1,278,25,0.111111111111111
"2344","9.10.18",15,"Thalictrum dioicum","H","A",633,8,0,6,9,2018-10-05,1,278,25,0.111111111111111
"2345","9.10.18",15,"Impatiens capensis","L","A",676,0,0,10,10,2018-10-05,0,278,25,0
"2346","9.10.18",15,"Impatiens capensis","L","A",677,1,0,9,10,2018-10-05,0,278,25,0
"2347","9.10.18",15,"Impatiens capensis","H","A",678,0,0,10,10,2018-10-05,0,278,25,0
"2348","9.10.18",15,"Impatiens capensis","H","A",679,1,0,9,10,2018-10-05,0,278,25,0
"2349","9.10.18",15,"Phlox cuspidata","L","A",712,4,0,0,13,2018-10-05,9,278,25,0.692307692307692
"2350","9.10.18",15,"Phlox cuspidata","L","A",713,5,0,0,15,2018-10-05,10,278,25,0.666666666666667
"2351","9.10.18",15,"Phlox cuspidata","H","A",714,6,0,0,14,2018-10-05,8,278,25,0.571428571428571
"2352","9.10.18",15,"Phlox cuspidata","H","A",715,7,0,0,11,2018-10-05,4,278,25,0.363636363636364
"2353","9/24/18",20,"Oenethera biennis","L","B",91,1,0,0,9,2018-09-24,0,267,0,0
"2354","9/24/18",20,"Oenethera biennis","L","B",92,0,0,6,14,2018-09-24,0,267,0,0
"2355","9/24/18",20,"Oenethera biennis","L","B",93,0,0,2,15,2018-09-24,0,267,0,0
"2356","9/24/18",20,"Oenethera biennis","H","B",94,0,0,0,10,2018-09-24,0,267,0,0
"2357","9/24/18",20,"Oenethera biennis","H","B",95,2,0,3,11,2018-09-24,0,267,0,0
"2358","9/24/18",20,"Oenethera biennis","H","B",96,2,0,0,14,2018-09-24,0,267,0,0
"2359","9/24/18",20,"Asclepias syriaca","L","B",139,2,0,0,20,2018-09-24,0,267,0,0
"2360","9/24/18",20,"Asclepias syriaca","L","B",140,1,0,0,19,2018-09-24,0,267,0,0
"2361","9/24/18",20,"Asclepias syriaca","L","B",141,1,0,0,21,2018-09-24,0,267,0,0
"2362","9/24/18",20,"Asclepias syriaca","H","B",142,0,0,0,19,2018-09-24,0,267,0,0
"2363","9/24/18",20,"Asclepias syriaca","H","B",143,1,0,0,18,2018-09-24,0,267,0,0
"2364","9/24/18",20,"Asclepias syriaca","H","B",144,0,0,0,20,2018-09-24,0,267,0,0
"2365","9/24/18",20,"Cryptotaenia canadensis","L","B",187,1,0,1,20,2018-09-24,0,267,0,0
"2366","9/24/18",20,"Cryptotaenia canadensis","L","B",188,14,0,0,20,2018-09-24,0,267,0,0
"2367","9/24/18",20,"Cryptotaenia canadensis","L","B",189,10,0,0,20,2018-09-24,0,267,0,0
"2368","9/24/18",20,"Cryptotaenia canadensis","H","B",190,15,0,3,18,2018-09-24,0,267,0,0
"2369","9/24/18",20,"Cryptotaenia canadensis","H","B",191,15,0,1,21,2018-09-24,0,267,0,0
"2370","9/24/18",20,"Cryptotaenia canadensis","H","B",192,15,0,3,17,2018-09-24,0,267,0,0
"2371","9/24/18",20,"Eurbia diviricata","L","B",253,5,0,7,13,2018-09-24,0,267,0,0
"2372","9/24/18",20,"Eurbia diviricata","L","B",254,6,0,3,15,2018-09-24,0,267,0,0
"2373","9/24/18",20,"Eurbia diviricata","L","B",255,7,0,2,15,2018-09-24,0,267,0,0
"2374","9/24/18",20,"Eurbia diviricata","H","B",256,3,0,7,7,2018-09-24,0,267,0,0
"2375","9/24/18",20,"Eurbia diviricata","H","B",257,4,0,5,13,2018-09-24,0,267,0,0
"2376","9/24/18",20,"Eurbia diviricata","H","B",258,4,0,8,10,2018-09-24,0,267,0,0
"2377","9/24/18",20,"Hesperis matronalis","L","B",307,2,0,0,20,2018-09-24,0,267,0,0
"2378","9/24/18",20,"Hesperis matronalis","L","B",308,2,0,0,19,2018-09-24,0,267,0,0
"2379","9/24/18",20,"Hesperis matronalis","L","B",309,6,0,0,20,2018-09-24,0,267,0,0
"2380","9/24/18",20,"Hesperis matronalis","H","B",310,0,0,0,19,2018-09-24,0,267,0,0
"2381","9/24/18",20,"Hesperis matronalis","H","B",311,0,0,0,19,2018-09-24,0,267,0,0
"2382","9/24/18",20,"Hesperis matronalis","H","B",312,0,0,0,20,2018-09-24,0,267,0,0
"2383","9/24/18",20,"Carex grayi","L","B",355,0,0,0,20,2018-09-24,0,267,0,0
"2384","9/24/18",20,"Carex grayi","L","B",356,0,0,0,20,2018-09-24,0,267,0,0
"2385","9/24/18",20,"Carex grayi","H","B",357,0,0,0,20,2018-09-24,0,267,0,0
"2386","9/24/18",20,"Carex grayi","H","B",358,0,0,0,20,2018-09-24,0,267,0,0
"2387","9/24/18",20,"Polygonum virginiatum","L","B",385,17,0,0,20,2018-09-24,0,267,0,0
"2388","9/24/18",20,"Polygonum virginiatum","L","B",386,17,0,0,21,2018-09-24,0,267,0,0
"2389","9/24/18",20,"Polygonum virginiatum","L","B",387,18,0,2,19,2018-09-24,0,267,0,0
"2390","9/24/18",20,"Polygonum virginiatum","H","B",388,18,0,1,19,2018-09-24,0,267,0,0
"2391","9/24/18",20,"Polygonum virginiatum","H","B",389,17,0,3,17,2018-09-24,0,267,0,0
"2392","9/24/18",20,"Polygonum virginiatum","H","B",390,19,0,0,20,2018-09-24,0,267,0,0
"2393","9/24/18",20,"Carex grisea","L","B",431,19,0,1,19,2018-09-24,0,267,0,0
"2394","9/24/18",20,"Carex grisea","L","B",432,20,0,0,20,2018-09-24,0,267,0,0
"2395","9/24/18",20,"Carex grisea","H","B",433,0,0,0,0,2018-09-24,0,267,0,NA
"2396","9/24/18",20,"Carex grisea","H","B",434,18,0,0,19,2018-09-24,0,267,0,0
"2397","9/24/18",20,"Silene vulgaris","L","B",472,1,0,0,16,2018-09-24,0,267,0,0
"2398","9/24/18",20,"Silene vulgaris","L","B",473,2,0,0,19,2018-09-24,0,267,0,0
"2399","9/24/18",20,"Silene vulgaris","H","B",474,2,0,0,18,2018-09-24,0,267,0,0
"2400","9/24/18",20,"Silene vulgaris","L","B",475,0,0,0,19,2018-09-24,0,267,0,0
"2401","9/24/18",20,"Silene vulgaris","H","B",476,4,0,0,21,2018-09-24,0,267,0,0
"2402","9/24/18",20,"Silene vulgaris","H","B",477,2,0,0,18,2018-09-24,0,267,0,0
"2403","9/24/18",20,"Silene stellata","L","B",526,15,0,0,19,2018-09-24,0,267,0,0
"2404","9/24/18",20,"Silene stellata","L","B",527,15,0,0,19,2018-09-24,0,267,0,0
"2405","9/24/18",20,"Silene stellata","L","B",528,17,0,0,19,2018-09-24,0,267,0,0
"2406","9/24/18",20,"Silene stellata","H","B",529,17,0,0,18,2018-09-24,0,267,0,0
"2407","9/24/18",20,"Silene stellata","H","B",530,14,0,0,18,2018-09-24,0,267,0,0
"2408","9/24/18",20,"Silene stellata","H","B",531,0,0,0,1,2018-09-24,0,267,0,0
"2409","9/24/18",20,"Anemone virginana","L","B",580,2,0,1,20,2018-09-24,0,267,0,0
"2410","9/24/18",20,"Anemone virginana","L","B",581,7,0,0,20,2018-09-24,0,267,0,0
"2411","9/24/18",20,"Anemone virginana","L","B",582,2,0,1,18,2018-09-24,0,267,0,0
"2412","9/24/18",20,"Anemone virginana","H","B",583,5,0,0,21,2018-09-24,0,267,0,0
"2413","9/24/18",20,"Anemone virginana","H","B",584,4,0,0,19,2018-09-24,0,267,0,0
"2414","9/24/18",20,"Anemone virginana","H","B",585,0,0,0,20,2018-09-24,0,267,0,0
"2415","9/24/18",15,"Thalictrum dioicum","L","B",634,8,0,7,12,2018-09-24,0,267,0,0
"2416","9/24/18",15,"Thalictrum dioicum","L","B",635,8,0,6,12,2018-09-24,0,267,0,0
"2417","9/24/18",15,"Thalictrum dioicum","L","B",636,7,0,6,9,2018-09-24,0,267,0,0
"2418","9/24/18",15,"Thalictrum dioicum","H","B",637,9,0,3,12,2018-09-24,0,267,0,0
"2419","9/24/18",15,"Thalictrum dioicum","H","B",638,3,0,11,4,2018-09-24,0,267,0,0
"2420","9/24/18",15,"Thalictrum dioicum","H","B",639,4,0,8,7,2018-09-24,0,267,0,0
"2421","9/24/18",10,"Impatiens capensis","L","B",680,0,0,10,10,2018-09-24,0,267,0,0
"2422","9/24/18",10,"Impatiens capensis","L","B",681,2,0,7,10,2018-09-24,0,267,0,0
"2423","9/24/18",10,"Impatiens capensis","H","B",682,1,0,9,10,2018-09-24,0,267,0,0
"2424","9/24/18",10,"Impatiens capensis","L","B",683,2,0,0,10,2018-09-24,0,267,0,0
"2425","9/24/18",15,"Phlox cuspidata","L","B",716,2,0,0,11,2018-09-24,0,267,0,0
"2426","9/24/18",15,"Phlox cuspidata","L","B",717,3,0,0,10,2018-09-24,0,267,0,0
"2427","9/24/18",15,"Phlox cuspidata","H","B",718,4,0,0,14,2018-09-24,0,267,0,0
"2428","9/24/18",15,"Phlox cuspidata","H","B",719,2,0,0,11,2018-09-24,0,267,0,0
"2429","9/24/18",20,"Oenethera biennis","L","B",91,1,0,0,9,2018-09-26,0,269,2,0
"2430","9/24/18",20,"Oenethera biennis","L","B",92,0,0,6,14,2018-09-26,0,269,2,0
"2431","9/24/18",20,"Oenethera biennis","L","B",93,0,0,2,15,2018-09-26,0,269,2,0
"2432","9/24/18",20,"Oenethera biennis","H","B",94,0,0,0,10,2018-09-26,3,269,2,0.3
"2433","9/24/18",20,"Oenethera biennis","H","B",95,2,0,3,11,2018-09-26,2,269,2,0.181818181818182
"2434","9/24/18",20,"Oenethera biennis","H","B",96,2,0,0,14,2018-09-26,4,269,2,0.285714285714286
"2435","9/24/18",20,"Asclepias syriaca","L","B",139,2,0,0,20,2018-09-26,0,269,2,0
"2436","9/24/18",20,"Asclepias syriaca","L","B",140,1,0,0,19,2018-09-26,0,269,2,0
"2437","9/24/18",20,"Asclepias syriaca","L","B",141,1,0,0,21,2018-09-26,0,269,2,0
"2438","9/24/18",20,"Asclepias syriaca","H","B",142,0,0,0,19,2018-09-26,0,269,2,0
"2439","9/24/18",20,"Asclepias syriaca","H","B",143,1,0,0,18,2018-09-26,0,269,2,0
"2440","9/24/18",20,"Asclepias syriaca","H","B",144,0,0,0,20,2018-09-26,0,269,2,0
"2441","9/24/18",20,"Cryptotaenia canadensis","L","B",187,1,0,1,20,2018-09-26,0,269,2,0
"2442","9/24/18",20,"Cryptotaenia canadensis","L","B",188,14,0,0,20,2018-09-26,0,269,2,0
"2443","9/24/18",20,"Cryptotaenia canadensis","L","B",189,10,0,0,20,2018-09-26,0,269,2,0
"2444","9/24/18",20,"Cryptotaenia canadensis","H","B",190,15,0,3,18,2018-09-26,0,269,2,0
"2445","9/24/18",20,"Cryptotaenia canadensis","H","B",191,15,0,1,21,2018-09-26,0,269,2,0
"2446","9/24/18",20,"Cryptotaenia canadensis","H","B",192,15,0,3,17,2018-09-26,0,269,2,0
"2447","9/24/18",20,"Eurbia diviricata","L","B",253,5,0,7,13,2018-09-26,0,269,2,0
"2448","9/24/18",20,"Eurbia diviricata","L","B",254,6,0,3,15,2018-09-26,0,269,2,0
"2449","9/24/18",20,"Eurbia diviricata","L","B",255,7,0,2,15,2018-09-26,0,269,2,0
"2450","9/24/18",20,"Eurbia diviricata","H","B",256,3,0,7,7,2018-09-26,0,269,2,0
"2451","9/24/18",20,"Eurbia diviricata","H","B",257,4,0,5,13,2018-09-26,0,269,2,0
"2452","9/24/18",20,"Eurbia diviricata","H","B",258,4,0,8,10,2018-09-26,0,269,2,0
"2453","9/24/18",20,"Hesperis matronalis","L","B",307,2,0,0,20,2018-09-26,11,269,2,0.55
"2454","9/24/18",20,"Hesperis matronalis","L","B",308,2,0,0,19,2018-09-26,7,269,2,0.368421052631579
"2455","9/24/18",20,"Hesperis matronalis","L","B",309,6,0,0,20,2018-09-26,10,269,2,0.5
"2456","9/24/18",20,"Hesperis matronalis","H","B",310,0,0,0,19,2018-09-26,17,269,2,0.894736842105263
"2457","9/24/18",20,"Hesperis matronalis","H","B",311,0,0,0,19,2018-09-26,17,269,2,0.894736842105263
"2458","9/24/18",20,"Hesperis matronalis","H","B",312,0,0,0,20,2018-09-26,19,269,2,0.95
"2459","9/24/18",20,"Carex grayi","L","B",355,0,0,0,20,2018-09-26,0,269,2,0
"2460","9/24/18",20,"Carex grayi","L","B",356,0,0,0,20,2018-09-26,0,269,2,0
"2461","9/24/18",20,"Carex grayi","H","B",357,0,0,0,20,2018-09-26,0,269,2,0
"2462","9/24/18",20,"Carex grayi","H","B",358,0,0,0,20,2018-09-26,0,269,2,0
"2463","9/24/18",20,"Polygonum virginiatum","L","B",385,17,0,0,20,2018-09-26,0,269,2,0
"2464","9/24/18",20,"Polygonum virginiatum","L","B",386,17,0,0,21,2018-09-26,0,269,2,0
"2465","9/24/18",20,"Polygonum virginiatum","L","B",387,18,0,2,19,2018-09-26,0,269,2,0
"2466","9/24/18",20,"Polygonum virginiatum","H","B",388,18,0,1,19,2018-09-26,0,269,2,0
"2467","9/24/18",20,"Polygonum virginiatum","H","B",389,17,0,3,17,2018-09-26,0,269,2,0
"2468","9/24/18",20,"Polygonum virginiatum","H","B",390,19,0,0,20,2018-09-26,0,269,2,0
"2469","9/24/18",20,"Carex grisea","L","B",431,19,0,1,19,2018-09-26,0,269,2,0
"2470","9/24/18",20,"Carex grisea","L","B",432,20,0,0,20,2018-09-26,0,269,2,0
"2471","9/24/18",20,"Carex grisea","H","B",433,0,0,0,0,2018-09-26,0,269,2,NA
"2472","9/24/18",20,"Carex grisea","H","B",434,18,0,0,19,2018-09-26,0,269,2,0
"2473","9/24/18",20,"Silene vulgaris","L","B",472,1,0,0,16,2018-09-26,1,269,2,0.0625
"2474","9/24/18",20,"Silene vulgaris","L","B",473,2,0,0,19,2018-09-26,0,269,2,0
"2475","9/24/18",20,"Silene vulgaris","H","B",474,2,0,0,18,2018-09-26,1,269,2,0.0555555555555556
"2476","9/24/18",20,"Silene vulgaris","L","B",475,0,0,0,19,2018-09-26,0,269,2,0
"2477","9/24/18",20,"Silene vulgaris","H","B",476,4,0,0,21,2018-09-26,0,269,2,0
"2478","9/24/18",20,"Silene vulgaris","H","B",477,2,0,0,18,2018-09-26,1,269,2,0.0555555555555556
"2479","9/24/18",20,"Silene stellata","L","B",526,15,0,0,19,2018-09-26,1,269,2,0.0526315789473684
"2480","9/24/18",20,"Silene stellata","L","B",527,15,0,0,19,2018-09-26,0,269,2,0
"2481","9/24/18",20,"Silene stellata","L","B",528,17,0,0,19,2018-09-26,0,269,2,0
"2482","9/24/18",20,"Silene stellata","H","B",529,17,0,0,18,2018-09-26,1,269,2,0.0555555555555556
"2483","9/24/18",20,"Silene stellata","H","B",530,14,0,0,18,2018-09-26,0,269,2,0
"2484","9/24/18",20,"Silene stellata","H","B",531,0,0,0,1,2018-09-26,0,269,2,0
"2485","9/24/18",20,"Anemone virginana","L","B",580,2,0,1,20,2018-09-26,0,269,2,0
"2486","9/24/18",20,"Anemone virginana","L","B",581,7,0,0,20,2018-09-26,0,269,2,0
"2487","9/24/18",20,"Anemone virginana","L","B",582,2,0,1,18,2018-09-26,0,269,2,0
"2488","9/24/18",20,"Anemone virginana","H","B",583,5,0,0,21,2018-09-26,0,269,2,0
"2489","9/24/18",20,"Anemone virginana","H","B",584,4,0,0,19,2018-09-26,0,269,2,0
"2490","9/24/18",20,"Anemone virginana","H","B",585,0,0,0,20,2018-09-26,0,269,2,0
"2491","9/24/18",15,"Thalictrum dioicum","L","B",634,8,0,7,12,2018-09-26,0,269,2,0
"2492","9/24/18",15,"Thalictrum dioicum","L","B",635,8,0,6,12,2018-09-26,0,269,2,0
"2493","9/24/18",15,"Thalictrum dioicum","L","B",636,7,0,6,9,2018-09-26,0,269,2,0
"2494","9/24/18",15,"Thalictrum dioicum","H","B",637,9,0,3,12,2018-09-26,0,269,2,0
"2495","9/24/18",15,"Thalictrum dioicum","H","B",638,3,0,11,4,2018-09-26,0,269,2,0
"2496","9/24/18",15,"Thalictrum dioicum","H","B",639,4,0,8,7,2018-09-26,0,269,2,0
"2497","9/24/18",10,"Impatiens capensis","L","B",680,0,0,10,10,2018-09-26,0,269,2,0
"2498","9/24/18",10,"Impatiens capensis","L","B",681,2,0,7,10,2018-09-26,0,269,2,0
"2499","9/24/18",10,"Impatiens capensis","H","B",682,1,0,9,10,2018-09-26,0,269,2,0
"2500","9/24/18",10,"Impatiens capensis","L","B",683,2,0,0,10,2018-09-26,0,269,2,0
"2501","9/24/18",15,"Phlox cuspidata","L","B",716,2,0,0,11,2018-09-26,9,269,2,0.818181818181818
"2502","9/24/18",15,"Phlox cuspidata","L","B",717,3,0,0,10,2018-09-26,6,269,2,0.6
"2503","9/24/18",15,"Phlox cuspidata","H","B",718,4,0,0,14,2018-09-26,9,269,2,0.642857142857143
"2504","9/24/18",15,"Phlox cuspidata","H","B",719,2,0,0,11,2018-09-26,8,269,2,0.727272727272727
"2505","9/24/18",20,"Oenethera biennis","L","B",91,1,0,0,9,2018-09-28,3,271,4,0.333333333333333
"2506","9/24/18",20,"Oenethera biennis","L","B",92,0,0,6,14,2018-09-28,8,271,4,0.571428571428571
"2507","9/24/18",20,"Oenethera biennis","L","B",93,0,0,2,15,2018-09-28,4,271,4,0.266666666666667
"2508","9/24/18",20,"Oenethera biennis","H","B",94,0,0,0,10,2018-09-28,9,271,4,0.9
"2509","9/24/18",20,"Oenethera biennis","H","B",95,2,0,3,11,2018-09-28,8,271,4,0.727272727272727
"2510","9/24/18",20,"Oenethera biennis","H","B",96,2,0,0,14,2018-09-28,10,271,4,0.714285714285714
"2511","9/24/18",20,"Asclepias syriaca","L","B",139,2,0,0,20,2018-09-28,0,271,4,0
"2512","9/24/18",20,"Asclepias syriaca","L","B",140,1,0,0,19,2018-09-28,0,271,4,0
"2513","9/24/18",20,"Asclepias syriaca","L","B",141,1,0,0,21,2018-09-28,0,271,4,0
"2514","9/24/18",20,"Asclepias syriaca","H","B",142,0,0,0,19,2018-09-28,7,271,4,0.368421052631579
"2515","9/24/18",20,"Asclepias syriaca","H","B",143,1,0,0,18,2018-09-28,2,271,4,0.111111111111111
"2516","9/24/18",20,"Asclepias syriaca","H","B",144,0,0,0,20,2018-09-28,2,271,4,0.1
"2517","9/24/18",20,"Cryptotaenia canadensis","L","B",187,1,0,1,20,2018-09-28,0,271,4,0
"2518","9/24/18",20,"Cryptotaenia canadensis","L","B",188,14,0,0,20,2018-09-28,0,271,4,0
"2519","9/24/18",20,"Cryptotaenia canadensis","L","B",189,10,0,0,20,2018-09-28,0,271,4,0
"2520","9/24/18",20,"Cryptotaenia canadensis","H","B",190,15,0,3,18,2018-09-28,0,271,4,0
"2521","9/24/18",20,"Cryptotaenia canadensis","H","B",191,15,0,1,21,2018-09-28,0,271,4,0
"2522","9/24/18",20,"Cryptotaenia canadensis","H","B",192,15,0,3,17,2018-09-28,0,271,4,0
"2523","9/24/18",20,"Eurbia diviricata","L","B",253,5,0,7,13,2018-09-28,0,271,4,0
"2524","9/24/18",20,"Eurbia diviricata","L","B",254,6,0,3,15,2018-09-28,0,271,4,0
"2525","9/24/18",20,"Eurbia diviricata","L","B",255,7,0,2,15,2018-09-28,0,271,4,0
"2526","9/24/18",20,"Eurbia diviricata","H","B",256,3,0,7,7,2018-09-28,0,271,4,0
"2527","9/24/18",20,"Eurbia diviricata","H","B",257,4,0,5,13,2018-09-28,0,271,4,0
"2528","9/24/18",20,"Eurbia diviricata","H","B",258,4,0,8,10,2018-09-28,0,271,4,0
"2529","9/24/18",20,"Hesperis matronalis","L","B",307,2,0,0,20,2018-09-28,17,271,4,0.85
"2530","9/24/18",20,"Hesperis matronalis","L","B",308,2,0,0,19,2018-09-28,14,271,4,0.736842105263158
"2531","9/24/18",20,"Hesperis matronalis","L","B",309,6,0,0,20,2018-09-28,13,271,4,0.65
"2532","9/24/18",20,"Hesperis matronalis","H","B",310,0,0,0,19,2018-09-28,18,271,4,0.947368421052632
"2533","9/24/18",20,"Hesperis matronalis","H","B",311,0,0,0,19,2018-09-28,18,271,4,0.947368421052632
"2534","9/24/18",20,"Hesperis matronalis","H","B",312,0,0,0,20,2018-09-28,20,271,4,1
"2535","9/24/18",20,"Carex grayi","L","B",355,0,0,0,20,2018-09-28,0,271,4,0
"2536","9/24/18",20,"Carex grayi","L","B",356,0,0,0,20,2018-09-28,0,271,4,0
"2537","9/24/18",20,"Carex grayi","H","B",357,0,0,0,20,2018-09-28,0,271,4,0
"2538","9/24/18",20,"Carex grayi","H","B",358,0,0,0,20,2018-09-28,0,271,4,0
"2539","9/24/18",20,"Polygonum virginiatum","L","B",385,17,0,0,20,2018-09-28,0,271,4,0
"2540","9/24/18",20,"Polygonum virginiatum","L","B",386,17,0,0,21,2018-09-28,0,271,4,0
"2541","9/24/18",20,"Polygonum virginiatum","L","B",387,18,0,2,19,2018-09-28,0,271,4,0
"2542","9/24/18",20,"Polygonum virginiatum","H","B",388,18,0,1,19,2018-09-28,1,271,4,0.0526315789473684
"2543","9/24/18",20,"Polygonum virginiatum","H","B",389,17,0,3,17,2018-09-28,0,271,4,0
"2544","9/24/18",20,"Polygonum virginiatum","H","B",390,19,0,0,20,2018-09-28,0,271,4,0
"2545","9/24/18",20,"Carex grisea","L","B",431,19,0,1,19,2018-09-28,0,271,4,0
"2546","9/24/18",20,"Carex grisea","L","B",432,20,0,0,20,2018-09-28,0,271,4,0
"2547","9/24/18",20,"Carex grisea","H","B",433,0,0,0,0,2018-09-28,0,271,4,NA
